owner_org,request_number,year,month,summary_en,summary_fr,disposition,pages,comments_en,comments_fr,umd_number,owner_org_title,reason
tc,A-2020-00270,2021,12,Briefing note for Deputy Minister: AA-2020-490967-XM - The Establishment of One Stop Security with New-Zealand and Australia.,Note d’information à l’intention du sous-ministre : AA-2020-490967-XM – établissement d’un guichet de sécurité unique avec la Nouvelle-Zélande et l’Australie.,DP (Disclosed in part / Communication partielle),4,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00540,2021,12,Briefing Note to the Deputy Minister: ACS2021-502806 - Extension of Canada's Action Plan to Reduce Greenhouse Gas Emissions from Aviation.,Note d’information à l’intention du sous-ministre : ACS2021-502806 – Prolongation du Plan d’action du Canada pour réduire les émissions de gaz à effet de serre provenant de l’aviation.,DP (Disclosed in part / Communication partielle),4,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00540,2021,12,Briefing note to the Deputy Minister: ACS2021-502806 - Extension of Canada's Action Plan to Reduce Greenhouse Gas Emissions from Aviation.,Note d’information à l’intention du sous-ministre : ACS2021-502806 – Prolongation du Plan d’action du Canada pour réduire les émissions de gaz à effet de serre provenant de l’aviation.,DP (Disclosed in part / Communication partielle),4,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00542,2021,12,Briefing Note to the Deputy Minister: AHP-2021-503887 - Supplementary Letters Patent – Toronto Port Authority.,"Note d’information à l’intention du sous-ministre : AHP-2021-503887 – Lettres patentes supplémentaires, Administration portuaire de Toronto.",DP (Disclosed in part / Communication partielle),11,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00542,2021,12,Briefing note to the Deputy Minister: AHP-2021-503887 - Supplementary Letters Patent – Toronto Port Authority.,"Note d’information à l’intention du sous-ministre : AHP-2021-503887 – Lettres patentes supplémentaires, Administration portuaire de Toronto.",DP (Disclosed in part / Communication partielle),11,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00549,2021,12,Briefing Note to the Deputy Minister: AD-2021-503870 - IPAC Partnership.,Note d’information à l’intention du sous-ministre : AD-2021-503870 – Partenariat avec l’Institut d’administration publique du Canada (IAPC).,DA (All disclosed / Communication totale),3,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00549,2021,12,Briefing note to the Deputy Minister: AD-2021-503870 - IPAC Partnership.,Note d’information à l’intention du sous-ministre : AD-2021-503870 – Partenariat avec l’Institut d’administration publique du Canada (IAPC).,DA (All disclosed / Communication totale),3,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00552,2021,12,Briefing Note to the Deputy Minister: AA-2021-503638 - Accreditation of Comdriver Tech as a Certification Body for theTesting and Certification of ELDS.,Note d’information à l’intention du sous-ministre : AA-2021-503638 – Accréditation de COMdriver Tech en tant qu’organisme pour l’essai et la certification des dispositifs de consignation électronique.,DA (All disclosed / Communication totale),11,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00552,2021,12,Briefing note to the Deputy Minister: AA-2021-503638 - Accreditation of COMdriver Tech as a Certification Body for the Testing and Certification of ELDS.,Note d’information à l’intention du sous-ministre : AA-2021-503638 – Accréditation de COMdriver Tech en tant qu’organisme pour l’essai et la certification des dispositifs de consignation électronique.,DA (All disclosed / Communication totale),11,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00554,2021,12,Briefing Note to the Deputy Minister: ACG-2021-503311 - Proposed Merger and Acquisition Under the Canada Transportation Act.,Note d’information à l’intention du sous-ministre : ACG-2021-503311 – proposition de fusion et d’acquisition en vertu de la Loi sur les transports au Canada.,DP (Disclosed in part / Communication partielle),8,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00554,2021,12,Briefing note to the Deputy Minister: ACG-2021-503311 - Proposed Merger and Acquisition Under the Canada Transportation Act.,Note d’information à l’intention du sous-ministre : ACG-2021-503311 – Proposition de fusion et d’acquisition en vertu de la Loi sur les transports au Canada.,DP (Disclosed in part / Communication partielle),8,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00559,2021,12,Briefing Note to the Minister: AH2021-497861 - Vancouver Fraser Port Authority - Supplementary Letters Patent to Increase General Borrowing Limit.,Note d’information à l’intention du ministre : AH2021-497861 – Administration portuaire Vancouver-Fraser – Lettres patentes supplémentaires pour augmenter la limite du pouvoir d’emprunt général.,DP (Disclosed in part / Communication partielle),12,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00559,2021,12,Briefing note to the Minister: AH2021-497861 - Vancouver Fraser Port Authority - Supplementary Letters Patent to Increase General Borrowing Limit.,Note d’information à l’intention du ministre : AH2021-497861 – Administration portuaire Vancouver-Fraser – Lettres patentes supplémentaires pour augmenter la limite du pouvoir d’emprunt général.,DP (Disclosed in part / Communication partielle),12,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00567,2021,12,Briefing Note to the Deputy Minister: AD-2021-502440 - Executive Classification - Rail Safety.,"Note d’information à l’intention du sous-ministre : AD-2021-502440 – classification des cadres, Sécurité ferroviaire.",DA (All disclosed / Communication totale),26,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00567,2021,12,Briefing note to the Deputy Minister: AD-2021-502440 - Executive Classification - Rail Safety.,"Note d’information à l’intention du sous-ministre : AD-2021-502440 – classification des cadres, Sécurité ferroviaire.",DA (All disclosed / Communication totale),26,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00569,2021,12,Briefing Note to the Minister: ACA2021-502009 - Transportation in Canada 2020 Overview Report.,Note d’information à l’intention du ministre : ACA2021-502009 – rapport Les Transports au Canada 2020 – un survol.,DA (All disclosed / Communication totale),110,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00569,2021,12,Briefing note to the Minister: ACA2021-502009 - Transportation in Canada 2020 Overview Report.,Note d’information à l’intention du ministre : ACA2021-502009 – rapport Les Transports au Canada 2020 – un survol.,DA (All disclosed / Communication totale),110,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00571,2021,12,Briefing Note to the Deputy Minister: TX-2021-499814 - TC Decision into an Occupational Health & Safety Complaint.,Note d’information à l’intention du sous-ministre : TX-2021-499814 – décision de TC concernant une plainte en matière de santé et de sécurité au travail.,DP (Disclosed in part / Communication partielle),4,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00571,2021,12,Briefing note to the Deputy Minister: TX-2021-499814 - TC Decision into an Occupational Health & Safety Complaint.,Note d’information à l’intention du sous-ministre : TX-2021-499814 – décision de TC concernant une plainte en matière de santé et de sécurité au travail.,DP (Disclosed in part / Communication partielle),4,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00574,2021,12,Briefing Note to the Minister: PX-2021-500039 - New Canada-Ontario Agreement on Great Lakes Water Quality and Ecosystem Health.,Note d’information à l’intention du ministre : PX-2021-500039 – Nouvel Accord Canada-Ontario concernant la qualité de l’eau et la santé de l’écosystème des Grands Lacs.,DA (All disclosed / Communication totale),191,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00574,2021,12,Briefing note to the Minister: PX-2021-500039 - New Canada-Ontario Agreement on Great Lakes Water Quality and Ecosystem Health.,Note d’information à l’intention du ministre : PX-2021-500039 – Nouvel Accord Canada-Ontario concernant la qualité de l’eau et la santé de l’écosystème des Grands Lacs.,DA (All disclosed / Communication totale),191,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00576,2021,12,Briefing Note to the Minister: AA-2021-500153 - Launch of the Canadian Drone Advisory Committee.,Note d’information à l’intention du ministre : AA-2021-500153 – lancement du Comité consultatif canadien sur les drones.,DP (Disclosed in part / Communication partielle),14,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00576,2021,12,Briefing note to the Minister: AA-2021-500153 - Launch of the Canadian Drone Advisory Committee.,Note d’information à l’intention du ministre : AA-2021-500153 – Lancement du Comité consultatif canadien sur les drones.,DP (Disclosed in part / Communication partielle),14,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00579,2021,12,Briefing Note to the Minister: ACC-2021-505175 - COP26 Participation and Delegation.,Note d’information à l’intention du ministre : ACC-2021-505175 – participation et délégation pour la COP26.,DA (All disclosed / Communication totale),11,NA,NA,71,Transport Canada | Transports Canada,NA
tc,A-2021-00579,2021,12,Briefing note to the Minister: ACC-2021-505175 - COP26 Participation and Delegation.,Note d’information à l’intention du ministre : ACC-2021-505175 – participation et délégation pour la COP26.,DA (All disclosed / Communication totale),11,NA,NA,71,Transport Canada | Transports Canada,NA
vac-acc,A-2020-00051,2020,11,"What is the estimated population of remaining Second World War veterans in late 2020? What is the difference between surviving male and female veterans? Additionally is there any information regarding what branch of the military they served in (Royal Canadian Navy, Royal Canadian Air Force, or Canadian Army)?","À combien estime-t-on le nombre de vétérans de la Seconde Guerre mondiale encore en vie à la fin de l’année 2020? Y a-t-il une grosse différence entre le nombre de vétérans masculins et féminins encore en vie? De plus, existe-t-il des informations concernant la branche des forces armées dans laquelle ils ont servi (Marine royale canadienne, Aviation royale canadienne ou Armée canadienne)?",DA (All disclosed / Communication totale),1,NA,NA,35,Veterans Affairs Canada | Anciens Combattants Canada,NA
vac-acc,A-2020-00051,2020,11,"""What is the estimated population of remaining Second World War veterans in late 2020? What is the difference between surviving male and female veterans? Additionally is there any information regarding what branch of the military they served in (Royal Canadian Navy, Royal Canadian Air Force, or Canadian Army)?""","À combien estime-t-on le nombre de vétérans de la Seconde Guerre mondiale encore en vie à la fin de l’année 2020? Y a-t-il une grosse différence entre le nombre de vétérans masculins et féminins encore en vie? De plus, existe-t-il des informations concernant la branche des forces armées dans laquelle ils ont servi (Marine royale canadienne, Aviation royale canadienne ou Armée canadienne)?",DA (All disclosed / Communication totale),1,NA,NA,35,Veterans Affairs Canada | Anciens Combattants Canada,NA
vfpa-apvf,52100-20-038-2022,2022,2,"Copies of all briefing notes and meeting notes between Tsawwassen First Nation and VPFA regarding the renewed Relationship Agreement between the VFPA and Tsawwassen First Nation that was signed on October 2, 2021, date range May 1, 2020-Oct 2, 2021","Copies de tous notes d'information et notes de réunion entre la Première Nation de Tsawwassen et l'Administration Portuaire de Fraser Vancouver en ce qui concerne la nouvelle entente entre la Première Nation de Tsawwassen et l'Administration Portuaire de Fraser Vancouver signé le 2 october 2021, entre le 1 mai, 2020 jusqu'au 2 october, 2021.",DP (Disclosed in part / Communication partielle),35,NA,NA,258,Vancouver Fraser Port Authority | Administration portuaire Vancouver Fraser,NA
vfpa-apvf,52100-20-038-2022,2022,11,"Agendas and minutes of the Port Security Committee meetings, excluding any content (e.g. presentations, updates, advice, comments) supplied by VFPA security stakeholders, i.e., CBSA, RCMP, Transport Canada, etc. that cannot be released without prior third party consultation","Ordres du jour et les procès-verbaux des réunions du Comité de la sûreté portuaire excluant contenu (présentations, des mises à jour, conseils",DP (Disclosed in part / Communication partielle),19,NA,NA,258,Vancouver Fraser Port Authority | Administration portuaire Vancouver Fraser,NA
