owner_org,request_number,year,month,summary_en,summary_fr,disposition,pages,comments_en,comments_fr,umd_number,owner_org_title
phac-aspc,A-2020-000426,2021,8,"Briefing note in the Ministerial Executive Correspondence System (MECS) for the following file: 20-114596-402, Urgent Meeting to Address Racism Experienced by Indigenous Peoples in Canada’s HealthCare Systems.","Note d'information dans le système de gestion de la correspondance de la haute direction (SGCHD) pour le fichier suivant : 20-114596-402, « Urgent Meeting to Address Racism Experienced by Indigenous Peoples in Canada’s HealthCare Systems ».",DA (All disclosed / Communication totale),26,NA,NA,3,Public Health Agency of Canada | Agence de la santé publique du Canada
phac-aspc,A-2020-000426,2021,8,"Briefing note in the Ministerial Executive Correspondence System (MECS) for the following file: 20-114596-402, Urgent Meeting to Address Racism Experienced by Indigenous Peoples in Canada’s HealthCare Systems.","Note d'information dans le système de gestion de la correspondance de la haute direction (SGCHD) pour le fichier suivant : 20-114596-402, « Urgent Meeting to Address Racism Experienced by Indigenous Peoples in Canada’s Health Care Systems ».",DA (All disclosed / Communication totale),26,NA,NA,3,Public Health Agency of Canada | Agence de la santé publique du Canada
psc-cfp,A-2020-00022,2020,11,Please provide all ProServices contracts issued in the National Capital Region for the months of July to September 2020.,Veuillez fournir tous les contrats ProServices adjugés dans la région de la capitale nationale pour les mois de juillet à septembre 2020.,NE (No records exist / Aucun document n’existe),0,NA,NA,93,Public Service Commission of Canada | Commission de la fonction publique du Canada
psc-cfp,A-2020-00022,2020,11,Please provide all ProServices contracts issued in the National Capital Region for the months of July to September 2020.,Veuillez fournir tous les contrats ProServices adjugés dans la région de la capitale nationale pour les mois de juillet à septembre 2020.,NE (No records exist / Aucun document n’existe),NA,NA,NA,93,Public Service Commission of Canada | Commission de la fonction publique du Canada
psc-cfp,A-2021-00038,2021,9,"Considering that women, Indigenous people and members of visible minorities are now over-represented in the federal public service (Government of Canada's own reports, attached), under the Access to Information Act I request any records, briefing notes, or decks about plans or proposals.","Puisque les femmes, les Autochtones et les minorités visibles sont maintenant surreprésentés dans la fonction publique fédérale (selon le rapport ci-joint du gouvernement du Canada), conformément à la Loi sur l’accès à l’information, je demande tous les documents, notes d’information ou présentations concernant les plans ou propositions.",DP (Disclosed in part / Communication partielle),2407,NA,NA,93,Public Service Commission of Canada | Commission de la fonction publique du Canada
psc-cfp,A-2021-00038,2022,3,"A copy and all records available (email correspondence, hand-written records, decision memorandums) for the following document: Briefing Note: In-depth review of the PSC’s Departmental Measurement Framework (DRF/PIPs) reference: CAS-2021-002277. Exclude cabinet confidences.","Une copie de tous les documents disponibles (courriels, correspondance, des dossiers écrits, notes de service aur la prise de décisions) pour le document suivant : Note d’information : Examen approfondi du cadre de mesure du rendement de la CFP (DRF / IPFP), No de référence : CAS-2021-002277. Exclure les documents confidentiels du Cabinet.",DP (Disclosed in part / Communication partielle),35,NA,NA,93,Public Service Commission of Canada | Commission de la fonction publique du Canada
pspib-oirpsp,A2021-05,2021,4,"All records of meetings and communications between the CEO of PSP Investments and any member of federal cabinet of the Government of Canada, or any employee of either the Treasury Board Secretariat, the Department of Finance, Justice Canada, or the Canadian Revenue of Agency for the year 2020.","Toute information concernant les réunions et communications entre le Président d'Investissements PSP et tout membre de cabinet du gouvernement du Canada, ou tout employé du Secrétariat du Conseil du Trésor, du Ministère des Finances, du Ministère de la Justice ou de l'Agence du revenu du Canada pour l'année 2020.",DP (Disclosed in part / Communication partielle),469,NA,NA,234,Public Sector Pension Investment Board | Office d’investissement des régimes de pensions du secteur public
pspib-oirpsp,A2021-05,2021,4,"All records of meetings and communications between the CEO of PSP Investments and any member of federal cabinet of the Government of Canada, or any employee of either the Treasury Board Secretariat, the Department of Finance, Justice Canada, or the Canadian Revenue of Agency for the year 2020.","Toute information concernant les réunions et communications entre le Président d'Investissements PSP et tout membre de cabinet du gouvernement du Canada, ou tout employé du Secrétariat du Conseil du Trésor, du Ministère des Finances, du Ministère de la Justice ou de l'Agence du revenu du Canada pour l'année 2020.",DP (Disclosed in part / Communication partielle),469,Video Recording (1h48mins),Enregistrement vidéo (1h48mins),234,Public Sector Pension Investment Board | Office d’investissement des régimes de pensions du secteur public
pwgsc-tpsgc,A-2016-01114,2019,11,Documents relating to the study of the examination of the parliamentary leave system realised by Samson et Associés and attached documents.,Documents relatifs à l’étude sur l’examen du régime des congés parlementaires réalisée par Samson et Associés et les pièces jointes.,DP (Disclosed in part / Communication partielle),2091,NA,NA,114,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,A-2016-01114,2022,3,Documents related to the study on the review of the parliamentary leave regime conducted by Samson et Associés and the attached documents.,Documents relatifs à l’étude sur l’examen du régime des congés parlementaires réalisée par Samson et Associés et les documents attachés.,DP (Disclosed in part / Communication partielle),2091,NA,NA,114,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,A-2017-00803,2018,3,149737- Briefing note to the Deputy Minister: Review of a complaint regarding a helicopter services solicitation.,149737- Note d'information à la sous-ministre : Examen de la plainte concernant un appel d'offres pour des services d'hélicoptère.,DP (Disclosed in part / Communication partielle),5,NA,NA,114,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,A-2017-00803,2022,3,Briefing note: 149737- Review of a complaint regarding a helicopter services solicitation.,Note de breffage : 149737 - Examen d'une plainte sur un appel d'offres de services pour hélicoptère.,DP (Disclosed in part / Communication partielle),5,NA,NA,114,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,A-2017-00813,2018,3,Current contract and list of Government Furnished Information/Equipment concerning the Halifax Class Design Agent program.,Contrat et liste de l’équipement/information fournis par le gouvernement concernant le programme des services pour l'agent de conception des navires de la classe Halifax.,DP (Disclosed in part / Communication partielle),30,NA,NA,114,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,A-2017-00813,2022,3,Current contract and list of Government Furnished Information/Equipment concerning the Halifax Class Design Agent program.,Contrat actuel et liste des informations/équipements fournis par le gouvernement concernant le programme d'agent de conception de la classe Halifax,DP (Disclosed in part / Communication partielle),30,NA,NA,114,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
pwgsc-tpsgc,A-2017-00987,2018,4,"Performance reports, emails, analyses, briefing notes and briefings, media lines on the Migration of Existing Mainframe Applications Project from September 1, 2017 to the present (January 24, 2018). Exclude Cabinet confidences.","Rapport de rendement, courriels, analyses, notes d'information et breffage, lignes médiatiques sur le Projet de Migration des applications existantes des ordinateurs centraux du 1er septembre 2017 à aujourd'hui (24 janvier 2018). Exclure document confidentiel du Cabinet.",DA (All disclosed / Communication totale),3,NA,NA,114,Public Services and Procurement Canada | Services publics et Approvisionnement Canada
